"IWavePhi [deg]","Phase [deg]","Freq [GHz]","IWaveTheta [deg]","L1RE []","IWaveTheta [deg]","L1IM []","IWaveTheta [deg]","L2RE []","IWaveTheta [deg]","L2IM []","IWaveTheta [deg]","L3RE []","IWaveTheta [deg]","L3IM []","IWaveTheta [deg]","L4RE []","IWaveTheta [deg]","L4IM []","IWaveTheta [deg]","L5RE []","IWaveTheta [deg]","L5IM []","IWaveTheta [deg]","L6RE []","IWaveTheta [deg]","L6IM []","IWaveTheta [deg]","L7RE []","IWaveTheta [deg]","L7IM []","IWaveTheta [deg]","L8RE []","IWaveTheta [deg]","L8IM []"
0,0,2.5,-3.4,-0.00128977056679218,-3.4,0.000187781110507075,-3.4,-0.00117932507220165,-3.4,0.000313200214045347,-3.4,-0.00126008756399407,-3.4,0.000492545285433717,-3.4,-0.00108345592860869,-3.4,0.000526164195841581,-3.4,-0.0011121417803252,-3.4,0.000688659312473562,-3.4,-0.00111024742759181,-3.4,0.000857568223119549,-3.4,-0.000967113481655317,-3.4,0.000909952985822081,-3.4,-0.000855881515063896,-3.4,0.000974319882369785
0,0,2.5,-3.2,-0.00128544295889758,-3.2,0.000215703551102372,-3.2,-0.00117397705892406,-3.2,0.000332057900000859,-3.2,-0.00125515760064692,-3.2,0.000505282706227224,-3.2,-0.00108146709130024,-3.2,0.000530344827775437,-3.2,-0.00111362556788224,-3.2,0.000686156371704384,-3.2,-0.00111670027090501,-3.2,0.000848376862841227,-3.2,-0.000979859521863856,-3.2,0.000896170589992668,-3.2,-0.000875403237087357,-3.2,0.000956933893859495
0,0,2.5,-3,-0.00128049842010503,-3,0.000243522344666156,-3,-0.00116832533823597,-3,0.000350825535601766,-3,-0.00125010664595287,-3,0.000517960394245962,-3,-0.00107946975438399,-3,0.000534509902143123,-3,-0.00111510656035422,-3,0.000683644581814648,-3,-0.00112308753114197,-3,0.000839121298593798,-3,-0.000992426680596852,-3,0.000882193755576378,-3,-0.00089458645495653,-3,0.000939144048900041
0,0,2.5,-2.8,-0.00127493954586285,-2.8,0.000271223709419563,-2.8,-0.00116237157514915,-2.8,0.000369498211089579,-2.8,-0.00124493551283755,-2.8,0.000530577012552088,-2.8,-0.00107746407988184,-2.8,0.000538659404432848,-2.8,-0.00111658461011011,-2.8,0.000681123996683126,-2.8,-0.00112940870870479,-2.8,0.000829802047311934,-2.8,-0.00100481181199368,-2.8,0.000868024942600684,-2.8,-0.000913422499386123,-2.8,0.000920957254950767
0,0,2.5,-2.6,-0.00126876922759536,-2.6,0.000298793927764046,-2.6,-0.00115611747917367,-2.6,0.000388071020861288,-2.6,-0.00123964497077422,-2.6,0.000543131212444589,-2.6,-0.00107545020901785,-2.6,0.000542793372705641,-2.6,-0.00111805967422394,-2.6,0.000678594630760862,-2.6,-0.00113566322680688,-2.6,0.000820419789253161,-2.6,-0.00101701181952878,-2.6,0.000853666703763133,-2.6,-0.00093190295814956,-2.6,0.000902380373208988
0,0,2.5,-2.4,-0.00126199067634648,-2.4,0.000326219355439678,-2.4,-0.00114956484805577,-2.4,0.00040653907274489,-2.4,-0.00123423587332622,-2.4,0.000555621685510453,-2.4,-0.00107342828521112,-2.4,0.000546911796973529,-2.4,-0.00111953167112635,-2.4,0.000676056564996307,-2.4,-0.00114185058550379,-2.4,0.00081097516193697,-2.4,-0.00102902371601076,-2.4,0.000839121761286446,-2.4,-0.000950019485412959,-2.4,0.000883420743467519
0,0,2.5,-2.2,-0.00125460744888462,-2.2,0.000353486447350407,-2.2,-0.00114271563543448,-2.2,0.000424897569375142,-2.2,-0.00122870903199167,-2.2,0.000568047117420471,-2.2,-0.00107139853160944,-2.2,0.000551014685574795,-2.2,-0.00112100052137456,-2.2,0.000673509863080326,-2.2,-0.00114797029869953,-2.2,0.000801468752826071,-2.2,-0.00104084442904984,-2.2,0.000824392756314829,-2.2,-0.000967763817719191,-2.2,0.00086408570965776
0,0,2.5,-2,-0.00124662336103468,-2,0.000380581736880417,-2,-0.00113557181302728,-2,0.000443141705082673,-2,-0.00122306526141147,-2,0.000580406203458753,-2,-0.00106936106379671,-2,0.000555102041738164,-2,-0.0011224661919384,-2,0.000670954563649654,-2,-0.0011540218011668,-2,0.000791901311878443,-2,-0.00105247099173628,-2,0.000809482482209333,-2,-0.000985127987480585,-2,0.000844382849851346
0,0,2.5,-1.8,-0.00123804265112978,-1.8,0.000407491851686618,-1.8,-0.0011281354526665,-1.8,0.00046126670035112,-1.8,-0.00121730546356659,-1.8,0.000592697663650471,-1.8,-0.00106731598843701,-1.8,0.000559173880978455,-1.8,-0.00112392856154155,-1.8,0.000668390724807451,-1.8,-0.00116000460892824,-1.8,0.000782273400499463,-1.8,-0.00106390046858121,-1.8,0.000794393694765756,-1.8,-0.00100210412525124,-1.8,0.000824319966310474
0,0,2.5,-1.6,-0.00122886981445864,-1.6,0.00043420354076792,-1.6,-0.00112040871871559,-1.6,0.000479267879418406,-1.6,-0.00121143049532848,-1.6,0.00060492023761131,-1.6,-0.00106526349256406,-1.6,0.000563230217153885,-1.6,-0.00112538758380386,-1.6,0.000665818448702042,-1.6,-0.00116591820811871,-1.6,0.000772585744834255,-1.6,-0.00107512993645185,-1.6,0.000779129308116484,-1.6,-0.00101868442726542,-1.6,0.000803905036031612
0,0,2.5,-1.4,-0.0012191095915466,-1.4,0.000460703673820203,-1.4,-0.00111239387660857,-1.4,0.000497140588641494,-1.4,-0.00120544126159028,-1.4,0.000617072676559992,-1.4,-0.00106320373576136,-1.4,0.000567271064902048,-1.4,-0.00112684317419336,-1.4,0.000663237720345723,-1.4,-0.0011717620582265,-1.4,0.000762839008455022,-1.4,-0.00108615651476578,-1.4,0.000763692204544848,-1.4,-0.00103486134333833,-1.4,0.000783146174077477
0,0,2.5,-1.2,-0.00120876718854367,-1.2,0.00048697922889765,-1.2,-0.00110409328187581,-1.2,0.000514880163321292,-1.2,-0.00119933863506475,-1.2,0.000629153723995234,-1.2,-0.00106113683846847,-1.2,0.000571296435417124,-1.2,-0.00112829525441677,-1.2,0.000660648631788671,-1.2,-0.00117753572872563,-1.2,0.000753033874022768,-1.2,-0.00109697743511663,-1.2,0.000748085344607137,-1.2,-0.00105062754066613,-1.2,0.000762051691083126
0,0,2.5,-1,-0.00119784799066257,-1,0.000513017301845126,-1,-0.00109550933092653,-1,0.00053248205675595,-1,-0.00119312354069253,-1,0.000641162172162912,-1,-0.0010590629603552,-1,0.000575306357285296,-1,-0.00112974377851455,-1,0.000658051209407801,-1,-0.00118323864691113,-1,0.000743171044195816,-1,-0.00110758982858716,-1,0.000732311806108153,-1,-0.00106597576927603,-1,0.000740630082399205
0,0,2.5,-0.800000000000001,-0.00118635766160536,-0.800000000000001,0.000538805170298046,-0.800000000000001,-0.00108664455416202,-0.800000000000001,0.000549941736232166,-0.800000000000001,-0.00118679693606311,-0.800000000000001,0.000653096849393995,-0.800000000000001,-0.00105698223502553,-0.800000000000001,0.000579300829482703,-0.800000000000001,-0.00113118867758944,-0.800000000000001,0.000655445529602503,-0.800000000000001,-0.00118887036602432,-0.800000000000001,0.000733251172838506,-0.800000000000001,-0.00111799100465794,-0.800000000000001,0.000716374649745375,-0.800000000000001,-0.00108089902305497,-0.800000000000001,0.000718890033754869
0,0,2.5,-0.600000000000001,-0.00117430232138299,-0.600000000000001,0.000564330220999076,-0.600000000000001,-0.00107750153633824,-0.600000000000001,0.000567254721543016,-0.600000000000001,-0.00118035972129719,-0.600000000000001,0.000664956531240006,-0.600000000000001,-0.00105489479410767,-0.600000000000001,0.000583279893487548,-0.600000000000001,-0.0011326298445078,-0.600000000000001,0.000652831630822039,-0.600000000000001,-0.00119443033367189,-0.600000000000001,0.000723274999851775,-0.600000000000001,-0.00112817824676158,-0.600000000000001,0.00070027699398046,-0.600000000000001,-0.00109539037791093,-0.600000000000001,0.000696840329851571
0,0,2.5,-0.400000000000001,-0.00116168814969965,-0.400000000000001,0.000589580014223761,-0.400000000000001,-0.00106808292029277,-0.400000000000001,0.000584416572797004,-0.400000000000001,-0.00117381287993201,-0.400000000000001,0.000676740058736924,-0.400000000000001,-0.00105280078603012,-0.400000000000001,0.000587243568263834,-0.400000000000001,-0.00113406723436375,-0.400000000000001,0.000650209578448157,-0.400000000000001,-0.00119991809919854,-0.400000000000001,0.000713243270887707,-0.400000000000001,-0.00113814889582803,-0.400000000000001,0.000684022025488307,-0.400000000000001,-0.00110944323839619,-0.400000000000001,0.000674489925872721
0,0,2.5,-0.2,-0.00114852187568217,-0.2,0.000614542249837677,-0.2,-0.00105839147422827,-0.2,0.000601422957045067,-0.2,-0.00116715737502091,-0.2,0.000688446246410973,-0.2,-0.00105070030404553,-0.2,0.000591191844219302,-0.2,-0.00113550074968145,-0.2,0.000647579391660279,-0.2,-0.00120533315935702,-0.2,0.000703156667256794,-0.2,-0.00114790039169937,-0.2,0.000667612971065046,-0.2,-0.00112305110879255,-0.2,0.000651848008983464
0,0,2.5,0,-0.00113481028386934,0,0.000639204790732364,0,-0.00104842999301397,0,0.000618269519391288,0,-0.00116039419511031,0,0.000700074003963176,0,-0.00104859355610222,0,0.000595124780193285,0,-0.00113693034194342,0,0.000644941145094242,0,-0.00121067505323754,0,0.000693015915998773,0,-0.00115743009530523,0,0.000651053088598537,0,-0.00113620764979547,0,0.000628923831343377
0,0,2.5,0.2,-0.00112056062911663,0.2,0.000663555713388818,0.2,-0.0010382014407306,0.2,0.000634951989050069,0.2,-0.00115352434216221,0.2,0.000711622148067988,0.2,-0.00104648061037711,0.2,0.000599042365722109,0.2,-0.00113835596854819,0.2,0.000642294871504026,0.2,-0.00121594321276764,0.2,0.000682821787199042,0.2,-0.00116673551120408,0.2,0.000634345737034595,0.2,-0.00114890683593473,0.2,0.000605726845846637
0,0,2.5,0.400000000000001,-0.00110578026381523,0.400000000000001,0.000687583261762185,0.400000000000001,-0.00102770872979528,0.400000000000001,0.000651466192606563,0.400000000000001,-0.00114654882664466,0.400000000000001,0.000723089666878399,0.400000000000001,-0.00104436161738907,0.400000000000001,0.000602944650607753,0.400000000000001,-0.00113977750718432,0.400000000000001,0.000639640626471726,0.400000000000001,-0.00122113722501301,0.400000000000001,0.000672574960112478,0.400000000000001,-0.00117581419058292,0.400000000000001,0.000617494283334018,0.400000000000001,-0.00116114278420968,0.400000000000001,0.000582266607985942
0,0,2.5,0.600000000000001,-0.00109047697303327,0.600000000000001,0.00071127580997394,0.600000000000001,-0.0010169549694107,0.600000000000001,0.000667807950642317,0.600000000000001,-0.00113946861514965,0.600000000000001,0.000734475374809783,0.600000000000001,-0.00104223670168063,0.600000000000001,0.000606831654375611,0.600000000000001,-0.00114119489227399,0.600000000000001,0.000636978452933325,0.600000000000001,-0.0012262565802621,0.600000000000001,0.000662276266431702,0.600000000000001,-0.00118466369921658,0.600000000000001,0.000600502150320823,0.600000000000001,-0.0011729097471528,0.600000000000001,0.000558552825865213
0,0,2.5,0.800000000000001,-0.00107465866012626,0.800000000000001,0.000734621984336766,0.800000000000001,-0.00100594329541859,0.800000000000001,0.000683973236649182,0.800000000000001,-0.00113228481188914,0.800000000000001,0.000745778252966912,0.800000000000001,-0.00104010600972809,0.800000000000001,0.000610703408643981,0.800000000000001,-0.00114260808863394,0.800000000000001,0.000634308388383394,0.800000000000001,-0.00123130083802593,0.800000000000001,0.000651926423011681,0.800000000000001,-0.00119328167847239,0.800000000000001,0.000583372806871525,0.800000000000001,-0.00118420229559527,0.800000000000001,0.000534595351087631
0,0,2.5,1,-0.00105833363754929,1,0.000757610633189574,1,-0.000994676852172445,1,0.000699957911555673,1,-0.00112499844395702,1,0.000756997241007758,1,-0.00103796962730893,1,0.00061455992680308,1,-0.00114401703114864,1,0.000631630470391662,1,-0.00123626948929848,1,0.000641526168892084,1,-0.00120166579612516,1,0.000566109755985815,1,-0.00119501519617319,1,0.000510404148325925
0,0,2.5,1.2,-0.00104151033838179,1.2,0.000780230747354435,1.2,-0.000983158948891308,1.2,0.000715758105916846,1.2,-0.00111761052674366,1.2,0.00076813127271096,1.2,-0.00103582766843282,1.2,0.000618401229138693,1.2,-0.00114542159562319,1.2,0.000628944773244184,1.2,-0.00124116206911498,1.2,0.000631076299655821,1.2,-0.00120981380102362,1.2,0.000548716554766557,1.2,-0.00120534330633844,1.2,0.000485989301726756
0,0,2.5,1.4,-0.00102419754154185,1.4,0.000802471547309429,1.4,-0.000971392935052367,1.4,0.000731369866392514,1.4,-0.0011101221434467,1.4,0.000779179369649691,1.4,-0.00103368028834315,1.4,0.000622227375786234,1.4,-0.00114682174793556,1.4,0.000626251302388305,1.4,-0.00124597809911649,1.4,0.00062057758536421,1.4,-0.00121772344319467,1.4,0.000531196806392833,1.4,-0.00121518188543605,1.4,0.000461361037273161
0,0,2.5,1.6,-0.00100640422504755,1.6,0.000824322478232709,1.6,-0.000959382175027541,1.6,0.000746789413562487,1.6,-0.00110253439535836,1.6,0.00079014051730678,1.6,-0.00103152758002212,1.6,0.000626038366899969,1.6,-0.00114821745750618,1.6,0.000623550112818318,1.6,-0.00125071716250466,1.6,0.000610030828298099,1.6,-0.00122539262118924,1.6,0.000513554135373495,1.6,-0.00122452627463605,1.6,0.000436529659922154
0,0,2.5,1.8,-0.000988139598177539,1.8,0.000845773258457132,1.8,-0.000947130240366917,1.8,0.000762012913963478,1.8,-0.0010948483521675,1.8,0.000801013733914775,1.8,-0.00102936966503068,1.8,0.000629834244321872,1.8,-0.00114960857432654,1.8,0.000620841254252864,1.8,-0.00125537872216978,1.8,0.000599436799997594,1.8,-0.00123281919030849,1.8,0.000495792238710564,1.8,-0.00123337209969712,1.8,0.000411505582251747
0,0,2.5,2,-0.00096941311783667,2,0.000866813738000763,2,-0.000934640583732133,2,0.000777036701564615,2,-0.00108706512436562,2,0.00081179799953888,2,-0.00102720665037921,2,0.000633615025311618,2,-0.0011509951066614,2,0.000618124749786913,2,-0.00125996237384925,2,0.000588796285506971,2,-0.00124000111085106,2,0.000477914824119317,2,-0.00124171521345591,2,0.000386299371461468
0,0,2.5,2.2,-0.000950234505727132,2.2,0.000887434118772353,2.2,-0.000921916834299793,2.2,0.000791857075734414,2.2,-0.0010791857868388,2.2,0.000822492444997078,2.2,-0.0010250386420663,2.2,0.000637380757226052,2.2,-0.00115237692520224,2.2,0.000615400638014548,2.2,-0.00126446766338465,2.2,0.00057811009103205,2.2,-0.00124693638206582,2.2,0.000459925653749482,2.2,-0.00124955165481524,2.2,0.000360921634610673
0,0,2.5,2.4,-0.000930613649150018,2.4,0.000907624701170536,2.4,-0.00090896269202911,2.4,0.000806470578600581,2.4,-0.0010712114961981,2.4,0.000833096129904516,2.4,-0.0010228657631391,2.4,0.000641131463342566,2.4,-0.00115375399102364,2.4,0.000612668980419916,2.4,-0.00126889410780612,2.4,0.000567379027090826,2.4,-0.00125362310002859,2.4,0.00044182853872718,2.4,-0.00125687771874164,2.4,0.000335383044154526
0,0,2.5,2.6,-0.000910560627346633,2.6,0.00092737613110238,2.6,-0.000895781904462179,2.6,0.000820873612830077,2.6,-0.00106314337715002,2.6,0.000843608083692997,2.6,-0.00102068809681798,2.6,0.000644867153829001,2.6,-0.00115512625427998,2.6,0.000609929776075224,2.6,-0.00127324128098018,2.6,0.000556603908004037,2.6,-0.00126005936145975,2.6,0.000423627257687235,2.6,-0.00126368991534092,2.6,0.000309694442336002
0,0,2.5,2.8,-0.000890085781193957,2.8,0.000946679316335017,2.8,-0.000882378224523583,2.8,0.000835062847971538,2.8,-0.00105498254885202,2.8,0.000854027465921198,2.8,-0.00101850575930068,2.8,0.000648587881281632,2.8,-0.0011564936101155,2.8,0.000607183081793221,2.8,-0.00127750870352557,2.8,0.000545785548254474,2.8,-0.00126624335230704,2.8,0.00040532573772194,2.8,-0.001269985057192,2.8,0.000283866702727884
0,0,2.5,3,-0.000869199671981776,3,0.000965525326333687,3,-0.000868755488553787,3,0.000849034843024137,3,-0.00104673018445964,3,0.000864353402778883,3,-0.00101631883438297,3,0.000652293690175391,3,-0.00115785599936127,3,0.000604428929795244,3,-0.00128169598205574,3,0.000534924770545229,3,-0.00127217333090517,3,0.000386927850303509,3,-0.00127576007971736,3,0.000257910774922499
0,0,2.5,3.2,-0.000847912974365821,3.2,0.000983905591398553,3.2,-0.000854917687828555,3.2,0.000862786394002758,3.2,-0.00103838740197496,3.2,0.000874585014050132,3.2,-0.00101412741232079,3.2,0.000655984588223015,3.2,-0.00115921337191933,3.2,0.000601667353293689,3.2,-0.00128580268622319,3.2,0.000524022403198972,3.2,-0.00127784758281249,3.2,0.00036843752461653,3.2,-0.00128101229649073,3.2,0.00023183766473093
0,0,2.5,3.4,-0.000826236588322909,3.4,0.00100181176886736,3.4,-0.000840868710790819,3.4,0.0008763142235169,3.4,-0.00102995538311286,3.4,0.000884721466980565,3.4,-0.00101193164792105,3.4,0.000659660586518284,3.4,-0.00116056563798976,3.4,0.000598898379637122,3.4,-0.00128982831657021,3.4,0.000513079264311604,3.4,-0.00128326445806151,3.4,0.000349858728903302,3.4,-0.00128573913228962,3.4,0.000205658474118921
0,0,2.5,3.6,-0.000804181634416755,3.6,0.00101923572045664,3.6,-0.000826612601694962,3.6,0.000889615241749716,3.6,-0.00102143535262725,3.6,0.000894761917544511,3.6,-0.00100973155421775,3.6,0.000663321762795327,3.6,-0.001161912748397,3.6,0.000596122044727265,3.6,-0.00129377246283534,3.6,0.000502096217006345,3.6,-0.00128842243044927,3.6,0.00033119546459249,3.6,-0.00128993831689799,3.6,0.000179384341741867
0,0,2.5,3.80000000000001,-0.000781759373786949,3.80000000000001,0.00103616969688762,3.80000000000001,-0.000812153451980097,3.80000000000001,0.000902686436478732,3.80000000000001,-0.00101282840766392,3.80000000000001,0.000904705625849448,3.80000000000001,-0.00100752729758632,3.80000000000001,0.000666968121060244,3.80000000000001,-0.00116325464717779,3.80000000000001,0.000593338359928339,3.80000000000001,-0.00129763475300147,3.80000000000001,0.00049107410178438,3.80000000000001,-0.00129331996693687,3.80000000000001,0.00031245175383881,3.80000000000001,-0.00129360781300558,3.80000000000001,0.000153026450730956
0,0,2.5,3.99999999999999,-0.000758981219642496,3.99999999999999,0.00105260611756147,3.99999999999999,-0.000797495356813336,3.99999999999999,0.000915524788858602,3.99999999999999,-0.00100413579653945,3.99999999999999,0.000914551781654646,3.99999999999999,-0.00100531889898369,3.99999999999999,0.000670599674217769,3.99999999999999,-0.0011645912279229,3.99999999999999,0.00059054739624875,3.99999999999999,-0.00130141472826425,3.99999999999999,0.000480013750319645,3.99999999999999,-0.00129795558357739,3.99999999999999,0.000293631642316693,3.99999999999999,-0.00129674581674194,3.99999999999999,0.00012659603715374
0,0,2.5,4.19999999999999,-0.000735858727278404,4.19999999999999,0.00106853776246244,4.19999999999999,-0.000782642483256909,4.19999999999999,0.000928127394291543,4.19999999999999,-0.000995358684962119,4.19999999999999,0.000924299638368365,4.19999999999999,-0.00100310647244594,4.19999999999999,0.000674216527555791,4.19999999999999,-0.00116592245735644,4.19999999999999,0.000587749144756833,4.19999999999999,-0.00130511194323188,4.19999999999999,0.000468916027056999,4.19999999999999,-0.00130232792876857,4.19999999999999,0.000274739212696974,4.19999999999999,-0.00129935076356165,4.19999999999999,0.000100104377505783
0,0,2.5,4.39999999999999,-0.000712403627593908,4.39999999999999,0.00108395761520229,4.39999999999999,-0.000767599097472805,4.39999999999999,0.000940491467542967,4.39999999999999,-0.000986498299867785,4.39999999999999,0.000933948409185955,4.39999999999999,-0.00100089013128295,4.39999999999999,0.000677818627837835,4.39999999999999,-0.00116724823712387,4.39999999999999,0.0005849436360422,4.39999999999999,-0.00130872601022415,4.39999999999999,0.000457781782969408,4.39999999999999,-0.00130643570441527,4.39999999999999,0.000255778562864563,4.39999999999999,-0.00130142137199753,4.39999999999999,7.3562786014389E-05
0,0,2.5,4.59999999999999,-0.000688627855971103,4.59999999999999,0.00109885902412755,4.59999999999999,-0.000752369410817847,4.59999999999999,0.000952614234831693,4.59999999999999,-0.000977555856510756,4.59999999999999,0.000943497403801817,4.59999999999999,-0.000998669929457253,4.59999999999999,0.000681406024822699,4.59999999999999,-0.00116856853818615,4.59999999999999,0.000582130914460664,4.59999999999999,-0.00131225652117171,4.59999999999999,0.000446611877816258,4.59999999999999,-0.00131027763120005,4.59999999999999,0.000236753834760134,4.59999999999999,-0.00130295664612134,4.59999999999999,4.69825913264195E-05
0,0,2.5,4.79999999999999,-0.000664543351982655,4.79999999999999,0.00111323556559383,4.79999999999999,-0.000736957783592625,4.79999999999999,0.000964493064988399,4.79999999999999,-0.000968532574930956,4.79999999999999,0.00095294590065386,4.79999999999999,-0.000996445954835387,4.79999999999999,0.000684978785370396,4.79999999999999,-0.00116988327136931,4.79999999999999,0.000579310998376527,4.79999999999999,-0.00131570311566714,4.79999999999999,0.000435407192232874,4.79999999999999,-0.00131385246908026,4.79999999999999,0.000217669169566491,4.79999999999999,-0.00130395567652601,4.79999999999999,2.0375158093712E-05
0,0,2.5,4.99999999999999,-0.000640162319934747,4.99999999999999,0.00112708113552177,4.99999999999999,-0.000721368511942141,4.99999999999999,0.000976125354286116,4.99999999999999,-0.000959429647464848,4.99999999999999,0.000962293243357321,4.99999999999999,-0.000994218264933813,4.99999999999999,0.000688536927308917,4.99999999999999,-0.00117119236638112,4.99999999999999,0.000576483906125777,4.99999999999999,-0.00131906526629709,4.99999999999999,0.000424168580689418,4.99999999999999,-0.00131715922213917,4.99999999999999,0.000198528744104392,4.99999999999999,-0.00130441789847465,4.99999999999999,-6.24814155705325E-06
0,0,2.5,5.19999999999999,-0.000615497004815509,5.19999999999999,0.00114038993004802,5.19999999999999,-0.0007056060499264,5.19999999999999,0.000987508610124561,5.19999999999999,-0.000950248349779764,5.19999999999999,0.00097153872776305,5.19999999999999,-0.000991986995804933,5.19999999999999,0.000692080468770958,5.19999999999999,-0.00117249578211975,5.19999999999999,0.000573649673572115,5.19999999999999,-0.00132234266130905,5.19999999999999,0.000412896927472222,5.19999999999999,-0.00132019669639561,5.19999999999999,0.000179336746410765,5.19999999999999,-0.0013043430790833,5.19999999999999,-3.28759244945071E-05
0,0,2.5,5.4,-0.000590559801382804,5.4,0.00115315640636421,5.4,-0.000689674763588545,5.4,0.000998640454295066,5.4,-0.000940989909435934,5.4,0.000980681723276533,5.4,-0.000989752126015666,5.4,0.00069560942716014,5.4,-0.00117379341887295,5.4,0.000570808309792797,5.4,-0.00132553497560638,5.4,0.000401593108500783,5.4,-0.00132296402934634,5.4,0.000160097397913418,5.4,-0.00130373115128994,5.4,-5.94968011043915E-05
0,0,2.5,5.6,-0.000565363162384192,5.6,0.00116537537504412,5.6,-0.000673579196177961,5.6,0.00100951854540036,5.6,-0.000931655553739157,5.6,0.000989721603213544,5.6,-0.000987513801521684,5.6,0.000699123844657272,5.6,-0.00117508523025602,5.6,0.000567959833169577,5.6,-0.00132864164045278,5.6,0.000390258009905127,5.6,-0.00132546019835296,5.6,0.000140814929895325,5.6,-0.00130258225513028,5.6,-8.6099384675278E-05
0,0,2.5,5.8,-0.000539919713231088,5.8,0.00117704188934059,5.8,-0.000657323779185498,5.8,0.00102014059448054,5.8,-0.000922246558732077,5.8,0.000998657765536096,5.8,-0.000985272065818313,5.8,0.000702623744144145,5.8,-0.00117637115416721,5.8,0.000565104286613102,5.8,-0.00133166248295587,5.8,0.000378892514135573,5.8,-0.00132768444578112,5.8,0.000121493580775621,5.8,-0.00130089679232035,5.8,-0.000112672305171071
0,0,2.5,6,-0.000514242114338861,6,0.00118815135803337,6,-0.000640913143762877,6,0.0010305044357313,6,-0.000912764158938916,6,0.00100748958760102,6,-0.000983027017686459,6,0.000706109190773924,6,-0.00117765110874333,6,0.000562241674343446,6,-0.00133459693414137,6,0.000367497519727115,6,-0.00132963589473202,6,0.000102137620250123,6,-0.00129867551848671,6,-0.000139204187141286
0,0,2.5,6.2,-0.000488343094207021,6.2,0.00119869943003071,6.2,-0.000624351764923232,6.2,0.00104060805377446,6.2,-0.000903209647841788,6.2,0.00101621653265398,6.2,-0.000980778668204567,6.2,0.000709580145798324,6.2,-0.00117892501702243,6.2,0.000559372020440953,6.2,-0.00133744474222138,6.2,0.000356073897754203,6.2,-0.0013313138541824,6.2,8.27513241580378E-05,6.2,-0.00129591933677584,6.2,-0.00016568369374426
0,0,2.5,6.4,-0.000462235534520564,6.4,0.00120868209853335,6.4,-0.000607644293800034,6.4,0.00105044940059944,6.4,-0.000893584286534301,6.4,0.00102483802179312,6.4,-0.000978527146838463,6.4,0.000713036713399941,6.4,-0.00118019285165744,6.4,0.000556495337358996,6.4,-0.00134020551780322,6.4,0.000344622568409732,6.4,-0.00133271773925263,6.4,6.33389773062574E-05,6.4,-0.00129262944909084,6.4,-0.00019209950423605
0,0,2.5,6.6,-0.000435932313996273,6.6,0.00121809570669694,6.6,-0.000590795357893916,6.6,0.00106002655419843,6.6,-0.000883889315041681,6.6,0.00103335354785466,6.6,-0.000976272452655419,6.6,0.000716478864123688,6.6,-0.00118145452079157,6.6,0.000553611648812839,6.6,-0.00134287884908626,6.6,0.000333144415092761,6.6,-0.00133384690622527,6.6,4.39048818300858E-05,6.6,-0.00128880722842616,6.6,-0.000218440339329944
0,0,2.5,6.8,-0.000409446404025417,6.8,0.00122693681578187,6.8,-0.000573809618572092,6.8,0.00106933771912636,6.8,-0.000874126051166068,6.8,0.00104176257142304,6.8,-0.000974014670441826,6.8,0.00071990662590623,6.8,-0.00118270995378786,6.8,0.000550720974582056,6.8,-0.00134546445524888,6.8,0.000321640358358633,6.8,-0.00133470094632817,6.8,2.44533484453215E-05,6.8,-0.00128445442669951,6.8,-0.000244694942890664
0,0,2.5,7,-0.00038279080494623,7,0.00123520231441139,7,-0.000556691759141979,7,0.00107838114631515,7,-0.000864295755966437,7,0.00105006462448487,7,-0.000971753905307294,7,0.000723320039502326,7,-0.00118395908543794,7,0.000547823332624305,7,-0.00134796194369367,7,0.000310111296246376,7,-0.00133527928713837,7,4.98869474032305E-06,7,-0.00127957289407414,7,-0.000270852104622548
0,0,2.5,7.2,-0.000355978595797501,7.2,0.00124288948425654,7.2,-0.000539446482890577,7.2,0.0010871551764345,7.2,-0.000854399720877422,7.2,0.0010582591891622,7.2,-0.00096949011932292,7.2,0.000726719141329923,7.2,-0.00118520190069549,7.2,0.000544918729299045,7.2,-0.00135037092175875,7.2,0.000298558144097299,7.2,-0.00133558166202623,7.2,-1.44847537286901E-05,7.2,-0.00127416481021287,7.2,-0.00029690067482291
0,0,2.5,7.4,-0.000329022860609878,7.4,0.0012499958273293,7.4,-0.000522078517427613,7.4,0.00109565824378195,7.4,-0.000844439221631297,7.4,0.00106634585401495,7.4,-0.00096722344590355,7.4,0.000730103965742653,7.4,-0.00118643824106552,7.4,0.00054200718414475,7.4,-0.00135269110291963,7.4,0.000286981802663199,7.4,-0.00133560774367749,7.4,-3.39626662287198E-05,7.4,-0.00126823257908938,7.4,-0.000322829556600233
0,0,2.5,7.6,-0.000301936741170893,7.6,0.00125651917520261,7.6,-0.000504592629781272,7.6,0.00110388883346032,7.6,-0.000834415577273713,7.6,0.00107432417711429,7.6,-0.000964953919796955,7.6,0.000733474473700281,7.6,-0.00118766811024872,7.6,0.000539088711183161,7.6,-0.00135492222581011,7.6,0.000275383199441316,7.6,-0.00133535731874082,7.6,-5.34407068681155E-05,7.6,-0.00126177882271364,7.6,-0.000348627695107115
